charID,charName,movieID,movieName,gender,position_in_credits,title,year,ratingIMDB,votes,genresIMDB,tconst
u3805,HOLLY,m251,asylum,?,?,asylum,2005.0,6.1,2395.0,['drama' 'romance' 'thriller'],tt0348505
u3806,HONZA,m251,asylum,?,?,asylum,2005.0,6.1,2395.0,['drama' 'romance' 'thriller'],tt0348505
u3807,JAHN,m251,asylum,?,?,asylum,2005.0,6.1,2395.0,['drama' 'romance' 'thriller'],tt0348505
u3808,JAROSLAV,m251,asylum,?,?,asylum,2005.0,6.1,2395.0,['drama' 'romance' 'thriller'],tt0348505
u3809,JOSH,m251,asylum,m,?,asylum,2005.0,6.1,2395.0,['drama' 'romance' 'thriller'],tt0348505
u3810,KATKA,m251,asylum,?,?,asylum,2005.0,6.1,2395.0,['drama' 'romance' 'thriller'],tt0348505
u3811,LAWRENCE,m251,asylum,?,?,asylum,2005.0,6.1,2395.0,['drama' 'romance' 'thriller'],tt0348505
u3812,MIRA,m251,asylum,?,?,asylum,2005.0,6.1,2395.0,['drama' 'romance' 'thriller'],tt0348505
u3813,PAVEL,m251,asylum,m,?,asylum,2005.0,6.1,2395.0,['drama' 'romance' 'thriller'],tt0348505
u3814,STUDENT,m251,asylum,?,?,asylum,2005.0,6.1,2395.0,['drama' 'romance' 'thriller'],tt0348505
u3815,BELINDA,m252,a walk to remember,?,?,a walk to remember,2002.0,7.1,38751.0,['drama' 'romance'],tt0281358
u3816,CYNTHIA,m252,a walk to remember,f,4,a walk to remember,2002.0,7.1,38751.0,['drama' 'romance'],tt0281358
u3817,ERIC,m252,a walk to remember,?,?,a walk to remember,2002.0,7.1,38751.0,['drama' 'romance'],tt0281358
u3818,HAROLD,m252,a walk to remember,?,?,a walk to remember,2002.0,7.1,38751.0,['drama' 'romance'],tt0281358
u3819,JAMIE,m252,a walk to remember,f,2,a walk to remember,2002.0,7.1,38751.0,['drama' 'romance'],tt0281358
u3820,LANDON,m252,a walk to remember,m,1,a walk to remember,2002.0,7.1,38751.0,['drama' 'romance'],tt0281358
u3821,LUIS,m252,a walk to remember,?,?,a walk to remember,2002.0,7.1,38751.0,['drama' 'romance'],tt0281358
u3822,MR. KELLY,m252,a walk to remember,m,11,a walk to remember,2002.0,7.1,38751.0,['drama' 'romance'],tt0281358
u3823,REV. SULLIVAN,m252,a walk to remember,?,?,a walk to remember,2002.0,7.1,38751.0,['drama' 'romance'],tt0281358
u3824,BIFF,m253,back to the future,?,?,back to the future,1985.0,8.4,207376.0,['adventure' 'family' 'sci-fi'],tt0088763
u3825,CLERK,m253,back to the future,?,?,back to the future,1985.0,8.4,207376.0,['adventure' 'family' 'sci-fi'],tt0088763
u3826,DICK,m253,back to the future,?,?,back to the future,1985.0,8.4,207376.0,['adventure' 'family' 'sci-fi'],tt0088763
u3827,EILEEN,m253,back to the future,?,?,back to the future,1985.0,8.4,207376.0,['adventure' 'family' 'sci-fi'],tt0088763
u3828,GEORGE,m253,back to the future,m,4,back to the future,1985.0,8.4,207376.0,['adventure' 'family' 'sci-fi'],tt0088763
u3829,MARTY,m253,back to the future,m,1,back to the future,1985.0,8.4,207376.0,['adventure' 'family' 'sci-fi'],tt0088763
u3830,MR. ARKY,m253,back to the future,?,?,back to the future,1985.0,8.4,207376.0,['adventure' 'family' 'sci-fi'],tt0088763
u3831,N.R.C. AGENT REESE,m253,back to the future,?,?,back to the future,1985.0,8.4,207376.0,['adventure' 'family' 'sci-fi'],tt0088763
u3832,OPERATOR,m253,back to the future,?,?,back to the future,1985.0,8.4,207376.0,['adventure' 'family' 'sci-fi'],tt0088763
u3833,PROFESSOR EMMETT BROWN,m253,back to the future,M,?,back to the future,1985.0,8.4,207376.0,['adventure' 'family' 'sci-fi'],tt0088763
u3834,SUZY,m253,back to the future,?,?,back to the future,1985.0,8.4,207376.0,['adventure' 'family' 'sci-fi'],tt0088763
u3835,WAITRESS,m253,back to the future,?,?,back to the future,1985.0,8.4,207376.0,['adventure' 'family' 'sci-fi'],tt0088763
u3836,BOY,m254,badlands,?,?,badlands,1973.0,7.9,16753.0,['crime' 'drama' 'romance' 'thriller'],tt0069762
u3837,CATO,m254,badlands,?,?,badlands,1973.0,7.9,16753.0,['crime' 'drama' 'romance' 'thriller'],tt0069762
u3838,CLERK,m254,badlands,?,?,badlands,1973.0,7.9,16753.0,['crime' 'drama' 'romance' 'thriller'],tt0069762
u3839,DEPUTY,m254,badlands,?,?,badlands,1973.0,7.9,16753.0,['crime' 'drama' 'romance' 'thriller'],tt0069762
u3840,FATHER,m254,badlands,?,?,badlands,1973.0,7.9,16753.0,['crime' 'drama' 'romance' 'thriller'],tt0069762
u3841,GIRL,m254,badlands,?,?,badlands,1973.0,7.9,16753.0,['crime' 'drama' 'romance' 'thriller'],tt0069762
u3842,HOLLY,m254,badlands,f,2,badlands,1973.0,7.9,16753.0,['crime' 'drama' 'romance' 'thriller'],tt0069762
u3843,KIT,m254,badlands,m,1,badlands,1973.0,7.9,16753.0,['crime' 'drama' 'romance' 'thriller'],tt0069762
u3844,RICH MAN,m254,badlands,?,?,badlands,1973.0,7.9,16753.0,['crime' 'drama' 'romance' 'thriller'],tt0069762
u3845,ROUGHNECK,m254,badlands,?,?,badlands,1973.0,7.9,16753.0,['crime' 'drama' 'romance' 'thriller'],tt0069762
u3846,SHERIFF,m254,badlands,?,?,badlands,1973.0,7.9,16753.0,['crime' 'drama' 'romance' 'thriller'],tt0069762
u3847,VISITOR,m254,badlands,?,?,badlands,1973.0,7.9,16753.0,['crime' 'drama' 'romance' 'thriller'],tt0069762
u3848,BILLY,m255,the adventures of buckaroo banzai across the 8th dimension,?,?,the adventures of buckaroo banzai across the 8th dimension,1984.0,6.0,10046.0,['adventure' 'romance' 'comedy' 'sci-fi'],tt0086856
u3849,BUCKAROO BANZAI,m255,the adventures of buckaroo banzai across the 8th dimension,m,1,the adventures of buckaroo banzai across the 8th dimension,1984.0,6.0,10046.0,['adventure' 'romance' 'comedy' 'sci-fi'],tt0086856
u3850,BUCKAROO BANZAI ON TV,m255,the adventures of buckaroo banzai across the 8th dimension,?,?,the adventures of buckaroo banzai across the 8th dimension,1984.0,6.0,10046.0,['adventure' 'romance' 'comedy' 'sci-fi'],tt0086856
u3851,CASPER LINDLEY,m255,the adventures of buckaroo banzai across the 8th dimension,?,?,the adventures of buckaroo banzai across the 8th dimension,1984.0,6.0,10046.0,['adventure' 'romance' 'comedy' 'sci-fi'],tt0086856
u3852,JOHN BIGBOOTÉ,m255,the adventures of buckaroo banzai across the 8th dimension,?,?,the adventures of buckaroo banzai across the 8th dimension,1984.0,6.0,10046.0,['adventure' 'romance' 'comedy' 'sci-fi'],tt0086856
u3853,JOHN O'CONNOR,m255,the adventures of buckaroo banzai across the 8th dimension,?,?,the adventures of buckaroo banzai across the 8th dimension,1984.0,6.0,10046.0,['adventure' 'romance' 'comedy' 'sci-fi'],tt0086856
u3854,JOHN PARKER,m255,the adventures of buckaroo banzai across the 8th dimension,?,?,the adventures of buckaroo banzai across the 8th dimension,1984.0,6.0,10046.0,['adventure' 'romance' 'comedy' 'sci-fi'],tt0086856
u3855,NATIONAL SECURITY MAN,m255,the adventures of buckaroo banzai across the 8th dimension,?,?,the adventures of buckaroo banzai across the 8th dimension,1984.0,6.0,10046.0,['adventure' 'romance' 'comedy' 'sci-fi'],tt0086856
u3856,NEW JERSEY,m255,the adventures of buckaroo banzai across the 8th dimension,?,?,the adventures of buckaroo banzai across the 8th dimension,1984.0,6.0,10046.0,['adventure' 'romance' 'comedy' 'sci-fi'],tt0086856
u3857,PENNY PRIDDY,m255,the adventures of buckaroo banzai across the 8th dimension,f,3,the adventures of buckaroo banzai across the 8th dimension,1984.0,6.0,10046.0,['adventure' 'romance' 'comedy' 'sci-fi'],tt0086856
u3858,PERFECT TOMMY,m255,the adventures of buckaroo banzai across the 8th dimension,?,?,the adventures of buckaroo banzai across the 8th dimension,1984.0,6.0,10046.0,['adventure' 'romance' 'comedy' 'sci-fi'],tt0086856
u3859,PRESIDENT WIDMARK,m255,the adventures of buckaroo banzai across the 8th dimension,?,?,the adventures of buckaroo banzai across the 8th dimension,1984.0,6.0,10046.0,['adventure' 'romance' 'comedy' 'sci-fi'],tt0086856
u3860,PROF. HIKITA,m255,the adventures of buckaroo banzai across the 8th dimension,?,?,the adventures of buckaroo banzai across the 8th dimension,1984.0,6.0,10046.0,['adventure' 'romance' 'comedy' 'sci-fi'],tt0086856
u3861,RAWHIDE,m255,the adventures of buckaroo banzai across the 8th dimension,?,?,the adventures of buckaroo banzai across the 8th dimension,1984.0,6.0,10046.0,['adventure' 'romance' 'comedy' 'sci-fi'],tt0086856
u3862,RENO,m255,the adventures of buckaroo banzai across the 8th dimension,?,?,the adventures of buckaroo banzai across the 8th dimension,1984.0,6.0,10046.0,['adventure' 'romance' 'comedy' 'sci-fi'],tt0086856
u3863,TV ANCHORWOMAN,m255,the adventures of buckaroo banzai across the 8th dimension,?,?,the adventures of buckaroo banzai across the 8th dimension,1984.0,6.0,10046.0,['adventure' 'romance' 'comedy' 'sci-fi'],tt0086856
u3864,AUDREY,m256,barton fink,f,3,barton fink,1991.0,7.8,33119.0,['drama' 'mystery' 'thriller'],tt0101410
u3865,BARTON,m256,barton fink,m,1,barton fink,1991.0,7.8,33119.0,['drama' 'mystery' 'thriller'],tt0101410
u3866,CHARLIE,m256,barton fink,m,2,barton fink,1991.0,7.8,33119.0,['drama' 'mystery' 'thriller'],tt0101410
u3867,CLERK,m256,barton fink,?,?,barton fink,1991.0,7.8,33119.0,['drama' 'mystery' 'thriller'],tt0101410
u3868,DEUTSCH,m256,barton fink,m,11,barton fink,1991.0,7.8,33119.0,['drama' 'mystery' 'thriller'],tt0101410
u3869,GARLAND,m256,barton fink,m,9,barton fink,1991.0,7.8,33119.0,['drama' 'mystery' 'thriller'],tt0101410
u3870,GEISLER,m256,barton fink,m,6,barton fink,1991.0,7.8,33119.0,['drama' 'mystery' 'thriller'],tt0101410
u3871,LIPNIK,m256,barton fink,?,?,barton fink,1991.0,7.8,33119.0,['drama' 'mystery' 'thriller'],tt0101410
u3872,LOU,m256,barton fink,?,?,barton fink,1991.0,7.8,33119.0,['drama' 'mystery' 'thriller'],tt0101410
u3873,MASTRIONOTTI,m256,barton fink,m,10,barton fink,1991.0,7.8,33119.0,['drama' 'mystery' 'thriller'],tt0101410
u3874,MAYHEW,m256,barton fink,?,?,barton fink,1991.0,7.8,33119.0,['drama' 'mystery' 'thriller'],tt0101410
u3875,VOICE,m256,barton fink,?,?,barton fink,1991.0,7.8,33119.0,['drama' 'mystery' 'thriller'],tt0101410
u3876,AN I.A. MAN,m257,basic instinct,?,?,basic instinct,1992.0,6.9,57615.0,['mystery' 'romance' 'thriller'],tt0103772
u3877,ANDREWS,m257,basic instinct,?,?,basic instinct,1992.0,6.9,57615.0,['mystery' 'romance' 'thriller'],tt0103772
u3878,BETH,m257,basic instinct,f,4,basic instinct,1992.0,6.9,57615.0,['mystery' 'romance' 'thriller'],tt0103772
u3879,CATHERINE,m257,basic instinct,f,2,basic instinct,1992.0,6.9,57615.0,['mystery' 'romance' 'thriller'],tt0103772
u3880,CORRIGAN,m257,basic instinct,?,?,basic instinct,1992.0,6.9,57615.0,['mystery' 'romance' 'thriller'],tt0103772
u3881,DETECTIVE,m257,basic instinct,?,?,basic instinct,1992.0,6.9,57615.0,['mystery' 'romance' 'thriller'],tt0103772
u3882,GUS,m257,basic instinct,m,3,basic instinct,1992.0,6.9,57615.0,['mystery' 'romance' 'thriller'],tt0103772
u3883,LT. WALKER,m257,basic instinct,?,?,basic instinct,1992.0,6.9,57615.0,['mystery' 'romance' 'thriller'],tt0103772
u3884,NICK,m257,basic instinct,m,1,basic instinct,1992.0,6.9,57615.0,['mystery' 'romance' 'thriller'],tt0103772
u3885,TALCOTT,m257,basic instinct,?,?,basic instinct,1992.0,6.9,57615.0,['mystery' 'romance' 'thriller'],tt0103772
u3886,THE WOMAN,m257,basic instinct,?,?,basic instinct,1992.0,6.9,57615.0,['mystery' 'romance' 'thriller'],tt0103772
u3887,ALBERT MILO,m258,basquiat,m,7,basquiat,1996.0,6.7,8016.0,['biography' 'drama'],tt0115632
u3888,ANDY WARHOL,m258,basquiat,m,5,basquiat,1996.0,6.7,8016.0,['biography' 'drama'],tt0115632
u3889,ANNINA NOSEI,m258,basquiat,?,?,basquiat,1996.0,6.7,8016.0,['biography' 'drama'],tt0115632
u3890,ARTIST #2,m258,basquiat,?,?,basquiat,1996.0,6.7,8016.0,['biography' 'drama'],tt0115632
u3891,BASQUIAT,m258,basquiat,m,1,basquiat,1996.0,6.7,8016.0,['biography' 'drama'],tt0115632
u3892,BENNY,m258,basquiat,m,3,basquiat,1996.0,6.7,8016.0,['biography' 'drama'],tt0115632
u3893,BIG PINK,m258,basquiat,?,?,basquiat,1996.0,6.7,8016.0,['biography' 'drama'],tt0115632
u3894,BRUNO,m258,basquiat,?,?,basquiat,1996.0,6.7,8016.0,['biography' 'drama'],tt0115632
u3895,CHRIS,m258,basquiat,?,?,basquiat,1996.0,6.7,8016.0,['biography' 'drama'],tt0115632
u3896,COUNTERMAN,m258,basquiat,?,?,basquiat,1996.0,6.7,8016.0,['biography' 'drama'],tt0115632
u3897,DRIVER,m258,basquiat,?,?,basquiat,1996.0,6.7,8016.0,['biography' 'drama'],tt0115632
u3898,GEORGE,m258,basquiat,?,?,basquiat,1996.0,6.7,8016.0,['biography' 'drama'],tt0115632
u3899,GINA,m258,basquiat,f,4,basquiat,1996.0,6.7,8016.0,['biography' 'drama'],tt0115632
u3900,GREG,m258,basquiat,?,?,basquiat,1996.0,6.7,8016.0,['biography' 'drama'],tt0115632
u3901,INTERVIEWER,m258,basquiat,m,8,basquiat,1996.0,6.7,8016.0,['biography' 'drama'],tt0115632
u3902,JACK MILO,m258,basquiat,?,?,basquiat,1996.0,6.7,8016.0,['biography' 'drama'],tt0115632
u3903,LESHKO,m258,basquiat,?,?,basquiat,1996.0,6.7,8016.0,['biography' 'drama'],tt0115632
u3904,MARY BOONE,m258,basquiat,?,?,basquiat,1996.0,6.7,8016.0,['biography' 'drama'],tt0115632
u3905,RAMMELLZEE,m258,basquiat,?,?,basquiat,1996.0,6.7,8016.0,['biography' 'drama'],tt0115632
u3906,RENE,m258,basquiat,?,?,basquiat,1996.0,6.7,8016.0,['biography' 'drama'],tt0115632
u3907,SHENGE,m258,basquiat,?,?,basquiat,1996.0,6.7,8016.0,['biography' 'drama'],tt0115632
u3908,STELLA,m258,basquiat,?,?,basquiat,1996.0,6.7,8016.0,['biography' 'drama'],tt0115632
u3909,TOXIC,m258,basquiat,?,?,basquiat,1996.0,6.7,8016.0,['biography' 'drama'],tt0115632
u3910,ALFRED,m259,batman returns,?,?,batman returns,1992.0,6.9,79770.0,['action' 'crime' 'fantasy' 'thriller' 'animation' 'crime' 'fantasy' 'action' 'thriller'],tt0103776
u3911,BATMAN,m259,batman returns,?,?,batman returns,1992.0,6.9,79770.0,['action' 'crime' 'fantasy' 'thriller' 'animation' 'crime' 'fantasy' 'action' 'thriller'],tt0103776
u3912,BRUCE,m259,batman returns,m,1,batman returns,1992.0,6.9,79770.0,['action' 'crime' 'fantasy' 'thriller' 'animation' 'crime' 'fantasy' 'action' 'thriller'],tt0103776
u3913,CATWOMAN,m259,batman returns,?,?,batman returns,1992.0,6.9,79770.0,['action' 'crime' 'fantasy' 'thriller' 'animation' 'crime' 'fantasy' 'action' 'thriller'],tt0103776
u3914,CHIP,m259,batman returns,?,?,batman returns,1992.0,6.9,79770.0,['action' 'crime' 'fantasy' 'thriller' 'animation' 'crime' 'fantasy' 'action' 'thriller'],tt0103776
u3915,FAT CLOWN,m259,batman returns,?,?,batman returns,1992.0,6.9,79770.0,['action' 'crime' 'fantasy' 'thriller' 'animation' 'crime' 'fantasy' 'action' 'thriller'],tt0103776
u3916,MAX,m259,batman returns,m,4,batman returns,1992.0,6.9,79770.0,['action' 'crime' 'fantasy' 'thriller' 'animation' 'crime' 'fantasy' 'action' 'thriller'],tt0103776
u3917,PENGUIN,m259,batman returns,m,2,batman returns,1992.0,6.9,79770.0,['action' 'crime' 'fantasy' 'thriller' 'animation' 'crime' 'fantasy' 'action' 'thriller'],tt0103776
u3918,SELINA,m259,batman returns,f,3,batman returns,1992.0,6.9,79770.0,['action' 'crime' 'fantasy' 'thriller' 'animation' 'crime' 'fantasy' 'action' 'thriller'],tt0103776
u3919,ALFRED,m260,batman and robin,m,1000,batman and robin,1949.0,6.5,443.0,['action' 'adventure' 'crime' 'drama' 'sci-fi'],tt0041162
u3920,BARBARA,m260,batman and robin,?,?,batman and robin,1949.0,6.5,443.0,['action' 'adventure' 'crime' 'drama' 'sci-fi'],tt0041162
u3921,BATGIRL,m260,batman and robin,?,?,batman and robin,1949.0,6.5,443.0,['action' 'adventure' 'crime' 'drama' 'sci-fi'],tt0041162
u3922,BATMAN,m260,batman and robin,m,1,batman and robin,1949.0,6.5,443.0,['action' 'adventure' 'crime' 'drama' 'sci-fi'],tt0041162
u3923,BRUCE,m260,batman and robin,m,1,batman and robin,1949.0,6.5,443.0,['action' 'adventure' 'crime' 'drama' 'sci-fi'],tt0041162
u3924,DICK,m260,batman and robin,m,2,batman and robin,1949.0,6.5,443.0,['action' 'adventure' 'crime' 'drama' 'sci-fi'],tt0041162
u3925,FREEZE,m260,batman and robin,?,?,batman and robin,1949.0,6.5,443.0,['action' 'adventure' 'crime' 'drama' 'sci-fi'],tt0041162
u3926,IVY,m260,batman and robin,f,?,batman and robin,1949.0,6.5,443.0,['action' 'adventure' 'crime' 'drama' 'sci-fi'],tt0041162
u3927,JULIE,m260,batman and robin,?,?,batman and robin,1949.0,6.5,443.0,['action' 'adventure' 'crime' 'drama' 'sci-fi'],tt0041162
u3928,MS. B. HAVEN,m260,batman and robin,?,?,batman and robin,1949.0,6.5,443.0,['action' 'adventure' 'crime' 'drama' 'sci-fi'],tt0041162
u3929,PAMELA,m260,batman and robin,?,?,batman and robin,1949.0,6.5,443.0,['action' 'adventure' 'crime' 'drama' 'sci-fi'],tt0041162
u3930,ROBIN,m260,batman and robin,m,2,batman and robin,1949.0,6.5,443.0,['action' 'adventure' 'crime' 'drama' 'sci-fi'],tt0041162
u3931,WOODRUE,m260,batman and robin,?,?,batman and robin,1949.0,6.5,443.0,['action' 'adventure' 'crime' 'drama' 'sci-fi'],tt0041162
u3932,ALFRED,m261,batman forever,m,6,batman forever,1995.0,5.4,77223.0,['action' 'crime' 'fantasy' 'thriller'],tt0112462
u3933,BATMAN,m261,batman forever,m,1,batman forever,1995.0,5.4,77223.0,['action' 'crime' 'fantasy' 'thriller'],tt0112462
u3934,BRUCE,m261,batman forever,m,1,batman forever,1995.0,5.4,77223.0,['action' 'crime' 'fantasy' 'thriller'],tt0112462
u3935,CHASE,m261,batman forever,f,4,batman forever,1995.0,5.4,77223.0,['action' 'crime' 'fantasy' 'thriller'],tt0112462
u3936,DICK,m261,batman forever,?,?,batman forever,1995.0,5.4,77223.0,['action' 'crime' 'fantasy' 'thriller'],tt0112462
u3937,EDWARD,m261,batman forever,?,?,batman forever,1995.0,5.4,77223.0,['action' 'crime' 'fantasy' 'thriller'],tt0112462
u3938,GUARD,m261,batman forever,?,?,batman forever,1995.0,5.4,77223.0,['action' 'crime' 'fantasy' 'thriller'],tt0112462
u3939,RIDDLER,m261,batman forever,?,?,batman forever,1995.0,5.4,77223.0,['action' 'crime' 'fantasy' 'thriller'],tt0112462
u3940,STICKLEY,m261,batman forever,?,?,batman forever,1995.0,5.4,77223.0,['action' 'crime' 'fantasy' 'thriller'],tt0112462
u3941,TWO-FACE,m261,batman forever,?,?,batman forever,1995.0,5.4,77223.0,['action' 'crime' 'fantasy' 'thriller'],tt0112462
u3942,ALFRED,m262,batman,?,?,batman,1989.0,7.6,112731.0,['crime' 'drama' 'thriller' 'action' 'adventure' 'crime'],tt0096895
u3943,BATMAN,m262,batman,m,1,batman,1989.0,7.6,112731.0,['crime' 'drama' 'thriller' 'action' 'adventure' 'crime'],tt0096895
u3944,BRUCE,m262,batman,m,1,batman,1989.0,7.6,112731.0,['crime' 'drama' 'thriller' 'action' 'adventure' 'crime'],tt0096895
u3945,DENT,m262,batman,?,?,batman,1989.0,7.6,112731.0,['crime' 'drama' 'thriller' 'action' 'adventure' 'crime'],tt0096895
u3946,DRIVER,m262,batman,?,?,batman,1989.0,7.6,112731.0,['crime' 'drama' 'thriller' 'action' 'adventure' 'crime'],tt0096895
u3947,ECKHARDT,m262,batman,?,?,batman,1989.0,7.6,112731.0,['crime' 'drama' 'thriller' 'action' 'adventure' 'crime'],tt0096895
u3948,EDDIE,m262,batman,?,?,batman,1989.0,7.6,112731.0,['crime' 'drama' 'thriller' 'action' 'adventure' 'crime'],tt0096895
u3949,GRISSOM,m262,batman,?,?,batman,1989.0,7.6,112731.0,['crime' 'drama' 'thriller' 'action' 'adventure' 'crime'],tt0096895
u3950,JACK,m262,batman,?,?,batman,1989.0,7.6,112731.0,['crime' 'drama' 'thriller' 'action' 'adventure' 'crime'],tt0096895
u3951,JOKER,m262,batman,?,?,batman,1989.0,7.6,112731.0,['crime' 'drama' 'thriller' 'action' 'adventure' 'crime'],tt0096895
u3952,KNOX,m262,batman,m,4,batman,1989.0,7.6,112731.0,['crime' 'drama' 'thriller' 'action' 'adventure' 'crime'],tt0096895
u3953,MAYOR,m262,batman,?,?,batman,1989.0,7.6,112731.0,['crime' 'drama' 'thriller' 'action' 'adventure' 'crime'],tt0096895
u3954,NICK,m262,batman,?,?,batman,1989.0,7.6,112731.0,['crime' 'drama' 'thriller' 'action' 'adventure' 'crime'],tt0096895
u3955,ROTELLI,m262,batman,?,?,batman,1989.0,7.6,112731.0,['crime' 'drama' 'thriller' 'action' 'adventure' 'crime'],tt0096895
u3956,VICKI,m262,batman,f,3,batman,1989.0,7.6,112731.0,['crime' 'drama' 'thriller' 'action' 'adventure' 'crime'],tt0096895
u3957,ALISON,m263,bean,f,3,bean,1997.0,5.8,27131.0,['comedy' 'family'],tt0118689
u3958,ANNIE,m263,bean,?,?,bean,1997.0,5.8,27131.0,['comedy' 'family'],tt0118689
u3959,BEAN,m263,bean,?,?,bean,1997.0,5.8,27131.0,['comedy' 'family'],tt0118689
u3960,BERNIE,m263,bean,?,?,bean,1997.0,5.8,27131.0,['comedy' 'family'],tt0118689
u3961,DAVID,m263,bean,m,2,bean,1997.0,5.8,27131.0,['comedy' 'family'],tt0118689
u3962,DOCTOR,m263,bean,?,?,bean,1997.0,5.8,27131.0,['comedy' 'family'],tt0118689
u3963,DOCTOR JACOBSON,m263,bean,?,?,bean,1997.0,5.8,27131.0,['comedy' 'family'],tt0118689
u3964,ELMER,m263,bean,?,?,bean,1997.0,5.8,27131.0,['comedy' 'family'],tt0118689
u3965,GRIERSON,m263,bean,m,4,bean,1997.0,5.8,27131.0,['comedy' 'family'],tt0118689
u3966,JENNIFER,m263,bean,?,?,bean,1997.0,5.8,27131.0,['comedy' 'family'],tt0118689
u3967,KEVIN,m263,bean,?,?,bean,1997.0,5.8,27131.0,['comedy' 'family'],tt0118689
u3968,NURSE,m263,bean,?,?,bean,1997.0,5.8,27131.0,['comedy' 'family'],tt0118689
u3969,REYNOLDS,m263,bean,?,?,bean,1997.0,5.8,27131.0,['comedy' 'family'],tt0118689
u3970,BEAVIS,m264,beavis and butt-head do america,m,1,beavis and butt-head do america,1996.0,6.6,23149.0,['animation' 'adventure' 'comedy' 'crime'],tt0115641
u3971,BEAVIS/CORNHOLIO,m264,beavis and butt-head do america,?,?,beavis and butt-head do america,1996.0,6.6,23149.0,['animation' 'adventure' 'comedy' 'crime'],tt0115641
u3972,BORK,m264,beavis and butt-head do america,m,1000,beavis and butt-head do america,1996.0,6.6,23149.0,['animation' 'adventure' 'comedy' 'crime'],tt0115641
u3973,BUTT-HEAD,m264,beavis and butt-head do america,m,1,beavis and butt-head do america,1996.0,6.6,23149.0,['animation' 'adventure' 'comedy' 'crime'],tt0115641
u3974,DALLAS,m264,beavis and butt-head do america,?,?,beavis and butt-head do america,1996.0,6.6,23149.0,['animation' 'adventure' 'comedy' 'crime'],tt0115641
u3975,DUMB GUY,m264,beavis and butt-head do america,?,?,beavis and butt-head do america,1996.0,6.6,23149.0,['animation' 'adventure' 'comedy' 'crime'],tt0115641
u3976,FLEMMING,m264,beavis and butt-head do america,m,5,beavis and butt-head do america,1996.0,6.6,23149.0,['animation' 'adventure' 'comedy' 'crime'],tt0115641
u3977,MARTHA,m264,beavis and butt-head do america,?,?,beavis and butt-head do america,1996.0,6.6,23149.0,['animation' 'adventure' 'comedy' 'crime'],tt0115641
u3978,MUDDY,m264,beavis and butt-head do america,?,?,beavis and butt-head do america,1996.0,6.6,23149.0,['animation' 'adventure' 'comedy' 'crime'],tt0115641
u3979,ADAM,m265,beetle juice,m,1,beetle juice,1988.0,7.3,62164.0,['comedy' 'fantasy'],
u3980,BARBARA,m265,beetle juice,f,2,beetle juice,1988.0,7.3,62164.0,['comedy' 'fantasy'],
u3981,BETELGEUSE,m265,beetle juice,m,?,beetle juice,1988.0,7.3,62164.0,['comedy' 'fantasy'],
u3982,CHARLES,m265,beetle juice,m,11,beetle juice,1988.0,7.3,62164.0,['comedy' 'fantasy'],
u3983,DELIA,m265,beetle juice,f,8,beetle juice,1988.0,7.3,62164.0,['comedy' 'fantasy'],
u3984,JANE,m265,beetle juice,?,?,beetle juice,1988.0,7.3,62164.0,['comedy' 'fantasy'],
u3985,JUNO,m265,beetle juice,?,?,beetle juice,1988.0,7.3,62164.0,['comedy' 'fantasy'],
u3986,LYDIA,m265,beetle juice,f,12,beetle juice,1988.0,7.3,62164.0,['comedy' 'fantasy'],
u3987,MAXIE,m265,beetle juice,?,?,beetle juice,1988.0,7.3,62164.0,['comedy' 'fantasy'],
u3988,OTHO,m265,beetle juice,m,13,beetle juice,1988.0,7.3,62164.0,['comedy' 'fantasy'],
u3989,RECEPTIONIST,m265,beetle juice,?,?,beetle juice,1988.0,7.3,62164.0,['comedy' 'fantasy'],
u3990,ALLENBY,m266,being there,m,5,being there,1979.0,8.0,25085.0,['drama' 'comedy'],tt0078841
u3991,BALDWIN,m266,being there,?,?,being there,1979.0,8.0,25085.0,['drama' 'comedy'],tt0078841
u3992,BILLINGS,m266,being there,?,?,being there,1979.0,8.0,25085.0,['drama' 'comedy'],tt0078841
u3993,CHANCE,m266,being there,m,1,being there,1979.0,8.0,25085.0,['drama' 'comedy'],tt0078841
u3994,COURTNEY,m266,being there,?,?,being there,1979.0,8.0,25085.0,['drama' 'comedy'],tt0078841
u3995,DENNIS,m266,being there,?,?,being there,1979.0,8.0,25085.0,['drama' 'comedy'],tt0078841
u3996,DENNIS' VOICE,m266,being there,?,?,being there,1979.0,8.0,25085.0,['drama' 'comedy'],tt0078841
u3997,DUPONT,m266,being there,?,?,being there,1979.0,8.0,25085.0,['drama' 'comedy'],tt0078841
u3998,EVE,m266,being there,f,2,being there,1979.0,8.0,25085.0,['drama' 'comedy'],tt0078841
u3999,FIRST LADY,m266,being there,?,?,being there,1979.0,8.0,25085.0,['drama' 'comedy'],tt0078841
u4000,FRANKLIN,m266,being there,m,8,being there,1979.0,8.0,25085.0,['drama' 'comedy'],tt0078841
u4001,HAYES,m266,being there,?,?,being there,1979.0,8.0,25085.0,['drama' 'comedy'],tt0078841
u4002,HULL,m266,being there,?,?,being there,1979.0,8.0,25085.0,['drama' 'comedy'],tt0078841
u4003,JEFFREY,m266,being there,?,?,being there,1979.0,8.0,25085.0,['drama' 'comedy'],tt0078841
u4004,JOHANNA,m266,being there,?,?,being there,1979.0,8.0,25085.0,['drama' 'comedy'],tt0078841
